id	event	text_a	offensive	label
b77d4480-3d79-48fd-8cd9-6b5c23715b0c	Venezuela	Es el clamor general Es el deseo de tantos corazones Conectemos nuestro pensamiento en este Resultado que Dios esta con nosotros y con el Todo es posible! #VenezuelaLibre Amen #pensamiento #conexion en Ciudad… https://t.co/U6Xou6WwCz	NO	joy
90f9b872-0a81-4e01-9570-5cde4b0c0de7	SpainElection	#ElecccionesGenerales28A que asco tener sangre española después de ver lo mediocre que son los gachupines....	OFF	anger
4989ec0e-767e-47a4-bf8f-ba7d7d1edae6	NotreDame	Es brutal, no hay cifras para tanta pérdida y la moral de la gente, no sólo francesa sino del mundo entero al ver casi perdido un ícono tan grande como lo es #NotreDame Esta noche no hay oración que ayude a ninguna alma francesa ante semejante acontecimiento #Francia está de luto https://t.co/VkdkdJO9oI	NO	sadness
62a45f3c-8f50-401c-ae1b-f5c9fa0cde5b	LaLiga	Amarilla para Rochina por falta a Rakitic, min 56 #LaLiga	NO	others
11723c53-a133-44a8-81f6-547e6b138676	ChampionsLeague	Salah paseándose a toda la defensa del barca ! #ChampionsLeague	NO	others
f6715ea9-3dba-4a56-b26a-dbe870e6225b	ChampionsLeague	Jordi alba de donde te has escapado puto loco? #ChampionsLeague #BarçaLiverpool	OFF	anger
10ea631e-791e-4586-8bc7-a2f6bab1fc0e	NotreDame	Gracias por este homenaje a #NotreDame 💔💔 https://t.co/Wty9SK1vhK	NO	others
a1b8df33-f127-4297-ab75-72077966a3eb	GameOfThrones	Drama bien podría ser el nombre del episodio #juegodetronos https://t.co/qI6rNRdZgY	NO	others
1af7b8a1-7489-40f0-9129-daab3784960a	LaLiga	Lo de siempre, nada nuevo, que está difícil el gol, recurramos a la máquina goleadora, #Messi . #ViscaBarca #BarçaLevante #Barcelona #LaLiga #LaLigaSantander	NO	others
a13e11af-b585-4622-91e2-31150e02a5f0	SpainElection	En fin, no es para tirar cohetes, pero de todas las opciones posibles, ha salido una de las mejores. Y si no lo pensáis así, imaginad qué habría pasado si los tres fachas hubiesen sumado. #ElecccionesGenerales28A #ConRiveraNo	NO	others
9560b0e2-d560-4a4c-ba10-d5600ea646c3	SpainElection	Atentos a todo lo que ocurra en este #28A #ElecccionesGenerales28A https://t.co/glvApKVhHh	NO	others
f170f236-1c31-4a8c-b0d1-486e016beee8	NotreDame	Desde siempre he visto #NotreDameEnLlamas como una obra maravillosa de la arquitectura, no como algo relacionado con un dogma de fe. Mi pesar es por lo primero, nada más.	NO	sadness
53ee2cc2-a51b-42e2-ad84-dc44ac8ebdbd	ChampionsLeague	Todo listo! Caja China + Chelita 🍺😏⚽️ #ChampionsLeague	NO	others
3f0fd207-929b-452f-85d7-0e4e1ae81c31	GretaThunberg	"“Esta es una crisis existencial y debemos hacer todo lo posible para detenerla"" #GretaThunberg, el joven de 16 años que está detrás de una campaña mundial para detener el #CambioClimático, dice que es hora de que las empresas y los estados tomen medidas. https://t.co/nxJSg07o1c https://t.co/7Y5lWN8qFf"	NO	others
e9d04d87-e0db-4a56-9681-461a6bf73067	NotreDame	La noticia de ayer sobre lo de #NotreDame Los Simpson ya lo predijeron https://t.co/OlLo6vROGm	NO	others
8de53edf-bed7-4171-9e35-c1cb4f57aa69	LaLiga	FC Barcelona ¡Campeón! de 🇪🇸 🏆🔵🔴🔵 Gracias Equipo 🔵🔴🔵 🏆 #Barcelona #ForçaBarça #LaLiga 🐐 #Messi https://t.co/zT9vVIU7d8	NO	joy
974d60ba-42a1-405f-98b5-f983879f2233	GretaThunberg	"#TPP - #IIRSA #COSIPLAN No son planes comerciales Son armas de destrucción masiva en un mundo arrasado por el #CambioClimático Y como dice #GretaThunberg ""No sólo necesitamos esperanza, necesitamos acción, cuando empezamos a actuar la esperanza está en todos lados..."" https://t.co/4HPbWSfFL7"	NO	others
d2fee172-c9ca-443d-b60e-dabd32a0d3ba	WorldBookDay	🔴 Este #DíaDelLibro tenemos un programa muy especial. ¡Y estrenamos horario! Ya puedes seguirlo en directo 😉 👉 https://t.co/11g7HECVhs https://t.co/rwO4gcwTOK	NO	others
8c7afdcc-b7de-49f7-ae62-1ed6db132a40	GameOfThrones	¡Finalmente demostró tener los huevos puestos! #GameOfThrones #JuegoDeTronos #TheonGreyjoy #Winterfell https://t.co/4AWkEZKoeC	NO	surprise
0aff021a-d0fe-4e30-a8fa-27c1c47958b7	GameOfThrones	Me cago en mi puta vida, qué acabo yo de ver?? #VivePoniente #Juegodetronos #GameOfThrones	OFF	surprise
90ac79a8-7589-4767-82ea-63ed97ae512c	ChampionsLeague	El más grande, el único, el mejor!!! #BarçaLFC #ChampionsLeague 👏👏👏👏 https://t.co/yrxonAivoF	NO	joy
4a6b5324-00c4-479f-b1c4-45c9cb63cab6	LaLiga	Desde que tengo memoria de mis actos amo estos colores y siempre será un inmenso gusto presenciar sus campeonatos, #ViscaBarça #Culé #Barcelona #LaLiga https://t.co/YaOqaz9zZd	NO	joy
39da8414-853e-4a67-a94d-623b22a89297	Venezuela	"Como si la escasez surgiera de la nada, o el gobierno voluntariamente buscase el hambre de su pueblo para ponerlo en contra... La razón está aquí, como ocurrió en Chile. Manipulación de recursos y economía para crear escasez necesaria y tener un golpe ""justificado"" en #Venezuela https://t.co/q91Og9blGP"	NO	others
11821357-b096-4e8e-95b2-068fe44b0781	GameOfThrones	Lunes, nada más levantarme dos spoilers de #JuegodeTronos ... Se avecina un día largo hasta que pueda verlo...	NO	others
f0a53c94-2f53-4268-8e8c-b940800824c0	SpainElection	La misma tensión que vivo en el mundial de fútbol #ElecccionesGenerales28A	NO	others
ae885e70-d5eb-4394-9647-2a66f39f2cd4	Venezuela	La entrevista al Secretario de Estado de los Estados Unidos, Mike Pompeo USER , donde revela que #Rusia convenció a Maduro de quedarse en el poder cuando éste estaba listo para retirarse el día de hoy. Tenía un avión esperándolo con destino a la Habana. #Venezuela #30A https://t.co/aLxgUef6Af	NO	others
79e04e78-6339-4d88-a4a7-bf7c422e717a	Venezuela	#Ahora #PlazaDeMayo acto del USER en el marco del #ParoNacional y x el #1M Día Internacional de la Clase Obrera Contra el ajuste del #FMI, USER y los gobernadores Contra el intento del golpe de estado en #Venezuela ¡Fuera el imperialismo de América Latina! https://t.co/cM8hT4Zqla	NO	anger
c3dc7c92-c40d-4651-b3be-41da1ed0d80f	GameOfThrones	No puedo estar pasando esto, no puede ser, esto no es real joder #JuegodeTronos	OFF	surprise
9d87f916-5d07-4955-ba9c-e0360d09d081	NotreDame	Pensaba que los seguidores de GOT eran cansadores, pero no. #NotreDame	NO	others
72429a14-8623-47f7-9236-6bf2bcc81f34	ChampionsLeague	Mejor veo Casado con hijos o Netflix... #ChampionsLeague 🤘🏼	NO	others
59eb60bb-cef4-4082-8133-c0527ba302f9	Venezuela	#Venezuela #Atención | Golpistas disparan con fusil a militares que intentan dispersar con grases lacrimógenos. Están disparando contra el propio pueblo venezolano. https://t.co/UeZdNBsdUG	NO	others
a63c9344-e7ef-460e-aecf-d113d3442e93	ChampionsLeague	"Goooooooool del inigualable el mago mi ""Messi"" 😍😍😘♥️♥️ #Messi #ChampionsLeague"	NO	joy
a75ce368-1078-494e-815e-4d1c92b08ce3	ChampionsLeague	El Concepto que define al USER es Asfixiante. #ChampionsLeague	NO	others
9f203f33-60df-476b-8774-2bc71af20aa3	WorldBookDay	Descubrir un libro es descubrir un tesoro, un mundo diferente cada día, con cada historia, jugar a ser otra persona, es sentir cosas que no podemos explicar, para viajar lejos no hay mejor nave que un libro. Así que no lo olvides, al mal tiempo, un buen libro! 📚❤ #diadellibro https://t.co/1TWmoUqSZs	NO	joy
238e3565-c48d-457d-afd3-2c88fddc5cc9	Venezuela	Mientras que el aire del chavismo siga levantando a muchos venezolanos (por las razones que sea), podrá haber 100 golpes de Estado y aún así ganarían aquellos que representen lo poco que quede de la Revolución Bolivariana. El diálogo es la solución, no la guerra. #Venezuela https://t.co/behozh2ddI	NO	sadness
83aecc50-c747-4da7-9fc3-3fef249a3b54	SpainElection	HOLA DERECHA! QUE IGUAL NO SOMOS GILIPOLLAS!!!! #ElecccionesGenerales28A #EleccionesL6 https://t.co/MjHm573iBb	OFF	anger
521e2266-8b4a-4070-bbd5-e00beff9c4f5	ChampionsLeague	Messi hijo de puta, te amo, ven te beso tu pie izquierdo #BarçaLFC #ChampionsxESPN #CHAMPIONSLEAGUE	NO	joy
b173debc-0db3-4d25-887a-f63a3b8f5c4b	WorldBookDay	Los libros son todo lo que está bien en esta vida. #DiaDelLibro https://t.co/viLxZ4DDyX	NO	joy
0ba51c5d-d2b7-4b4b-87b3-afe1288eca8f	Venezuela	Defendamos la soberanía de #Venezuela No más intervencionismo Yanqui https://t.co/H8VLaPX7Nl	NO	others
960defa3-d27d-41b4-9bd2-80d26f418e0a	GameOfThrones	Tengo la ligera impresion que están un poco decepcionados con la “extrema derecha” y que no hayamos iniciado una guerra civil. Memoria histórica; es la izquierda quien inicia las guerras civiles y quien las pierde también. 🤭 #JuegoDeTronos 😂 https://t.co/6q3NEFuMSY	NO	disgust
944226bd-de6c-4fbb-a225-7e12b8a9cb6e	GameOfThrones	¿Qué te ha parecido el episodio de #JuegodeTronos la #batalladewinterfell? ¿Con qué emoticón la describirías? Nos gustaría saber tu opinión y tus comentarios.	NO	others
bd43c29b-e298-41be-a9cf-bc795e918313	GameOfThrones	Esta noche: Resultados de las #EleccionesGenerales #28A Y #JuegodeTronos, MEJOR DOMINGO EVER.	NO	joy
c1fda1c0-3cb7-4ce1-8acb-ae2d46093d8d	ChampionsLeague	Como te odio USER , odio tus comentarios filosóficos, tus sonidos detrás de mariano, tu fanatismo por el tiki tiki, tu falsa modestia... igual te quiero porq sos bostero! 😉 #ChampionsLeague #FelizDiaDelTrabajador	OFF	anger
3bfac5a0-138e-46a0-9a09-16ee3cc01d65	NotreDame	Me da risa la gente que publica #NotreDameEnLlamas con un mensaje alentador y su selfie sonriendo o haciendo cualquier cosa, si van a solidarizarse háganlo bien o al menos que no se note que lo hacen por likes ...	NO	anger
599d568e-5eb0-4294-990f-0ddb0c210110	LaLiga	#LaLiga #Barcelona 1-0 #Levante ⚽️ Messi #Barcelona campeón de liga 2018/2019. Un nuevo título para #Messi!!!	NO	joy
bf01ffe8-5ade-4dfb-98aa-ec05a0cabc85	NotreDame	De rodillas jóvenes franceses rezan ante la tragedia https://t.co/oxzUNSICKY USER USER USER USER USER #NotreDame #NotreDameCathedral	NO	sadness
ada04900-98b3-4397-8ee8-7c066f8897ed	WorldBookDay	Estoy tomando la costumbre de tomarme los años impares en sabáticos en cuanto al tema literario (presentaciones, ferias...) ¿Será malo, digo yo? #DíaDelLibro	NO	others
13bd2046-88f4-402d-8d68-337122c5cd77	NotreDame	La verdad es muy penoso lo de #NotreDame pero más penoso es el 4,7 de inflación de la Argentina	NO	sadness
d127de94-009f-4d41-86ad-af5d5c8b466a	Venezuela	#Venezuela lo de Bolton es de una desfachatez brutal. https://t.co/hBd4xWpJo7 USER USER USER USER 	NO	anger
ebe60aa6-2617-42ed-893e-c74bb1291fcf	ChampionsLeague	MESSI NO TE MERECEMOS, ERES DE OTRO PLANETA 👏👏 #championsleague	NO	others
a278c611-ef65-4f04-999d-3de3ca773e37	WorldBookDay	Seguimos con el día del libro #DiaMundialDelLibro #DiaDelLibro https://t.co/VdBKC2cHfi	NO	joy
99ff2130-4f5e-479e-8182-b72c59ff66ba	WorldBookDay	12 ebooks gratuitos sobre publicidad y creatividad para celebrar el #DíaDelLibro 2019 https://t.co/l5DlYpL8m3 vía USER 	NO	others
07bd90de-1acf-4bd6-820b-0ffa02b1d2c2	NotreDame	Aproveché lo triste de #NotreDame para buscar esta foto con mi querido amigo USER en el 2010. Lástima que no pudimos entrar. https://t.co/cBhrRB4qEH	NO	sadness
d47f38da-b046-42bf-8e5d-bef07e62c781	NotreDame	Un dolor terrible , se quemó la iglesia de #NotreDame ...en París ... Algo que ya tenía que conocer .. mí sueño 😭	NO	sadness
b6625afe-0927-48c8-899e-5359ac1b785d	Venezuela	#Venezuela| El opositor Leopoldo López, abandona la intentona golpista y se refugia en la embajada de #Chile, dejando a USER , solo; situación que confirma un #NuevoFracaso y el posicionamiento de USER y USER . https://t.co/ZK3KQQv0Yn	NO	others
3f04cb0a-d314-47dd-be52-94047fb12790	ChampionsLeague	Nos robaron un penal!! Eso fue mano!!! ¬¬ #Messi #CampNou #ChampionsLeague #CHAMPIONSxESPN	NO	anger
42fd2d47-8baa-4525-b44d-abd32653e002	GameOfThrones	Esta noche no sé si lloraré por lo que salga en las urnas o por el capítulo de Juego de Tronos #EleccionesGenerales #JuegoDeTronos	NO	sadness
4249609f-6847-4df9-a4a9-36ab6bacd445	GameOfThrones	Es que Arya te puto amo, gracias por tanto y perdón por tan poco #JuegodeTronos	OFF	others
4d99a5dc-bbf0-499c-87d9-ca6ee7ce08f7	ChampionsLeague	#LoÚltimo Con un gol de USER y doblete de Messi, USER venció 3-0 al USER en la Ida de las Semifinales de la #ChampionsLeague. https://t.co/EG0vHRDuLn	NO	others
d1195b2f-44ac-4701-be5a-1811e2a1edf1	SpainElection	No pinta mal el tema #ElecccionesGenerales28A	NO	others
80b34a4e-1ffe-4a79-89f3-3f557e76bb72	WorldBookDay	Yo aquí...celebrando el #DiaDelLibro como se debe. https://t.co/3RK9GBHq8y	NO	joy
13a433cd-c180-4974-87cd-1b8c4a570b75	GameOfThrones	Nunca he visto #JuegoDeTronos, pero me estoy planteando empezar a seguirla con el único objetivo de, en el momento menos pensado, soltar spoilers durante las reuniones con amigos que solo hablan de esta puta serie.	OFF	anger
56e3d19b-582f-4045-b89d-3340d12fd6d3	ChampionsLeague	Hoy será un gran día: - #MSI2019 - #Endgame - #ChampionsLeague Así en ese estricto orden. Qué más le pido a la vida un miércoles festivo?	NO	joy
7f19b1ea-6e6f-4bc2-8956-d12aeaf98d6f	GretaThunberg	Mientras los glaciares y el hielo en el Ártico desparecen a enorme velocidad. Un grupo de payasos llamados políticos ni mencionan el problema. #ExtinctionRebellion #ClimateStrike #ClimateChange #Murcia #GretaThunberg #DIRECTO #MedioAmbiente #Economía	NO	anger
b76465a0-aaba-4fee-85b4-740225aa8433	LaLiga	A cantar el alirón. #Messi es un monstruo. Honor a quien honor merece. 🇦🇷⚽🏆 | #LaLigaSantander #LaLiga #Barça #BarçaLevante	NO	others
043f4f7c-2016-4eb7-9a6d-057d6e2341d5	SpainElection	#ElecccionesGenerales28A Me da miedo la falta de principios de PSOE y la veleta de Ciudadanos.	NO	fear
1b2ba9e3-f8a2-473d-9042-e75c2d1403c6	ChampionsLeague	#ChampionsLeague | Seas del equipo que seas, solo puedes disfrutarlo 😍👏 https://t.co/a0KgpSzvrL	NO	others
549adb5f-620e-4017-8ab6-6a4614cbbd02	LaLiga	Messi una vez mas Campeon de la #LaLiga	NO	joy
cafcd935-00c6-43ca-93b8-14359996d004	WorldBookDay	#Remiendosdelpasado para celebrar #SantJordi #DíadelLibro o el día que quieras, #Recomendable100x100 https://t.co/fLpunfcZtj	NO	others
5d0bb642-a592-4a51-85d2-f335638bac25	GameOfThrones	Estoy mazo nervioso con este capítulo de #JuegodeTronos AY!! Solo quiero a Sansa viva, con eso soy feliz	NO	joy
ff41686e-4bfa-42d1-84d6-36db93d57956	ChampionsLeague	Dembelé entró a puro perderse goles 🤣 #ChampionsLeague	NO	others
741f16a9-e5d5-4afc-9df3-a04323d64e06	GameOfThrones	¿Se puede estar enamorado de una serie? Porque te amo Juego de Tronos. #gameofthrones #JuegodeTronos	NO	joy
1a73a3ae-dfc0-47c3-aced-ab4342e81478	GameOfThrones	Ea, pues ejercito nuevo pal Rey de la Noche #JuegoDeTronos	NO	others
f3035f00-46fa-45d4-acdf-f3e647701d0e	ChampionsLeague	LO QUE SE PERDIO MANE , WEON MALO #ChampionsLeague	OFF	others
844747aa-1eef-415c-ad5f-be5f9f616204	NotreDame	¿A qué hora sale USER a decir que ella predijo lo de #notredame?	NO	others
ac792ec0-ed5b-4884-828e-83567cbb234e	SpainElection	A la derecha no le da para gobernar, el R. Madrid pierde contra el Rayo... menos mal que la misa estuvo bonita, bonita... #ElecccionesGenerales28A #RayoRealMadrid #QuéCalvarioDeDomingo	NO	others
17b7909b-2814-4d83-98d6-7f7506b41440	ChampionsLeague	Que mejor #FelizMiercoles feriado, voy a poder ver tranquilo la #ChampionsLeague #BarcelonaLiverpool 😎	NO	joy
d24fe156-d856-462a-bfea-e4aa504a0a28	LaLiga	Nuestro lema lo dice: MÁS QUE UN CLUB. ¡Campeones de #LaLiga! 🏆 #ForçaBarça #WeColorLaLiga https://t.co/Aifo9nxb8W	NO	joy
48b60cbb-fe3c-4370-aac3-313c2e4dfa27	SpainElection	Suspense en el ambiente...quien nos va a gobernar ?...😎 parece q PP esta en caída libre??? #SiguemeYTeSigoYa #ElecccionesGenerales28A #EleccionesGenerales	NO	surprise
c531fda7-b620-45b4-8dcc-13b1aa5f3b48	NotreDame	Este es el interior de la techumbre de #NotreDame que ayer se incendió. https://t.co/hEjOTjO9P8	NO	others
1e320d50-b6d0-420b-96a2-ee4505aa7508	ChampionsLeague	#ChampionsLeague Abrazo de dos glorias inglesas, los mensajes de Rojo y Lavezzi y el dardo de Balotelli: las reacciones tras el golazo de Messi de tiro libre https://t.co/ZPKmjnphYq https://t.co/BDqhPP4PIF	NO	others
3a25bcc7-c983-48a3-ab55-7272b5c5b870	NotreDame	No puedo creer que haya gente contenta por lo de #notredame sinceramente me dan pena. No es una cuestión religiosa, es cultural.	NO	sadness
5d0e7cf1-748a-48f5-b06f-70fc3d45b51d	NotreDame	París bien vale una misa...o dos. Que pena.#NotreDame https://t.co/yksoJ7iFB4	NO	sadness
bb4556cc-cfb4-4503-a0e0-1bcfa4675f2f	GameOfThrones	no haré vida normal nunca más después de #JuegodeTronos	NO	others
00b44e92-08ef-4514-b003-c8ad2d741c71	ChampionsLeague	Pues #Barça y #Ajax en la final sería un hermoso regalo del fútbol #ChampionsLeague	NO	others
b51c75e1-178d-42dd-a713-b28b31f35397	Venezuela	 USER Da pena ajena que ese retrógrado de Fran Pérez hablé de #Venezuela sin conocer la Constitución Nacional de Venezuela!!! USER USER USER USER USER 	NO	sadness
29b85c8d-9aca-4773-9a09-f694a586f9ba	Venezuela	#eeuu ELITÉ SION esto no seria suficiente para llamarle dictadura al consejo electoral español no provocas los disturbios de #Venezuela	NO	others
a5f3d927-216c-443c-a576-35634d1d9159	Venezuela	 USER USER 💪💪💪 van a salir el pueblo unido jamás será vencido !!!!!! #VenezuelaLibre	NO	joy
3f71c039-f56c-4745-86f4-0a18870e2679	NotreDame	El mundo se estremece ante el devastador incendio de la catedral de #NotreDame, en #París. Los bomberos han conseguido salvar la estructura de esta joya gótica https://t.co/bSwI9ohVkK	NO	sadness
c6a77839-5b10-4e02-b701-96683dc238c2	SpainElection	Dejad de poner el mapa con Valencia en color verde de Vox 🙏🏼 #28A #ElecccionesGenerales28A https://t.co/6ZBQQuXbgy	NO	others
138f1c2a-ec8f-46c4-9472-1ae8e541d31e	ChampionsLeague	Que delantero es Suarez, lucha todas y pelea con todos. #ChampionsLeague	NO	joy
127336a6-db5a-47e2-b66f-f91a5d197501	LaLiga	Por favor al que haya montado la fiesta de celebración de la liga que lo echen del club para los restos, menuda 💩💩#WeColorLaLiga #LaLiga #BarçaLevante #FCB	NO	anger
6401faee-74b0-4f82-b8f5-88d49b7f2082	WorldBookDay	No hace falta quemar libros si el mundo empieza a llenarse de gente que no lee, que no aprende, que no sabe... #RayBradbury #DiaDelLibro	NO	others
480f5124-6ee2-479a-9087-f602ead53aac	NotreDame	La tragedia del incendio #NotreDame , pérdida invaluable para la humanidad. Como debió haber sido el incendio de la Biblioteca de Alejandría. No sólo perdió Francia, perdimos toda la humanidad	NO	sadness
3252f78b-38eb-4700-b38b-165f4b898092	Venezuela	#Venezuela El momento en el que tanques chavistas avanzan sobre manifestantes en plena marcha de Guaidó https://t.co/7cJ8chC5wY	NO	others
10d8605f-e3af-4754-bea7-ec3969de1b84	NotreDame	Shot cada que veas un Twitts de #NotreDame. Doble si mencionan a Cuasimodo. Fondo si ponen foto de ellos en la catedral.	NO	others
2c852651-7189-4c2b-8d45-b56e8b8cac04	ChampionsLeague	#ChampionsLeague | Un golazo de tiro de libre de #Messi, le dio el tercero al #Barca y un pie y medio adentro de la #Final de la copa. El 7 de mayo la vuelta en #Anfield. Vía: USER https://t.co/uqLI2AFi9V	NO	joy
24a2a32e-b503-4787-9486-168e44e26645	WorldBookDay	Historias de aventuras son lo que más disfruto #DiaDelLibro	NO	others
c532860f-ff13-40bb-8ab3-0127b696a644	SpainElection	“Gracias a los miles de españoles que nos han acompañado en los mítines más multitudinarios de esta campaña. NO les vamos a defraudar” Santiago Abascal #ElecccionesGenerales28A	NO	joy
23758eff-ad25-45b1-8a2f-c118eac3b234	GameOfThrones	Yo pienso que el dinero de producción de #JuegodeTronos, se lo han dejado en la intro 😂😂😂	NO	others
98eeee6c-6747-46e1-b3e3-f37a6c85684f	WorldBookDay	Feliz #DíaDelLibro y de la comunidad.. Lectora😋 https://t.co/s2LMzBBvT4	NO	joy
6fed80c5-45a2-40e1-b664-378c79cd0986	NotreDame	y merece la pena cuidarlos y preservalos así como lamentar sus pérdidas. De igual forma se lamentaría que en #ElSalvador se perdieran las ruinas de Joya de Cerén o las reliquias que guarda el Museo de Antropología (sigue) #NotreDame	NO	sadness
9188c687-1ad4-4dcb-a845-f8b862d66ac3	WorldBookDay	 USER Todo lo que no te conté, de Celeste Ng. Qué bien escribe!! #DiaDelLibro	NO	joy
5d475448-87cd-4553-aedb-74fd5b4b13ba	GameOfThrones	Increíblemente brutal este plano general de la batalla de #JuegoDeTronos. 😂😂😂 https://t.co/Mk43bRMcFX	NO	joy
3fcbeac6-80d4-4357-9131-6a5d750067c5	GameOfThrones	Me estoy agobiando mucho con el capitulo de hoy de #JuegoDeTronos 😥	NO	sadness
a84c64f1-0ea1-4eae-bd2c-11f63c3f3dfe	GretaThunberg	Muchas gracias #GretaThunberg por defender nuestro hogar e inspirarnos a todos a trabajar por el futuro y la Humanidad. 🌎🙏💙 Muchas gracias... https://t.co/9v9u1YmyR1	NO	joy
c1da23df-1cf5-4751-bcac-91280b0a7abf	WorldBookDay	La Biblia es mi libro favorito! Me da vida, paz y esperanza al leerla porque puedo conocer a un Dios lleno de amor y de gracia #DiaDelLibro #LaBibliaLibroQueDaVida https://t.co/Dn8SQIQDkI	NO	joy
8b44d226-ca96-452b-b768-2394342abc10	NotreDame	El lamentable saldo de pérdidas patrimoniales en #NotreDame debería ser un llamado urgente a detener el saqueo de los bienes históricos del mundo colonizado.	NO	others
9b551e55-380d-4764-946f-3d5ba77995a1	GretaThunberg	Conoce a #GretaThunberg la niña sueca propuesta para el Nobel de la Paz por los #FridayForFuture #15MClimático https://t.co/l3gU8agCgb https://t.co/1x3echcJrM	NO	others
1c7b8f60-6515-41ac-b4db-d8b5094d993a	Venezuela	Vi qué hay chilenos manifestandose democráticamente afuera de la embajada de #Venezuela en favor del dictador USER . Ellos se manifiestan democráticamente, mientras un pueblo manifiesta su dolor y angustia frente a la tiranía de un régimen que día a día mata a su gente. https://t.co/yhk9jCWqB6	NO	sadness
4ff53062-829b-41ef-8cbb-7ea5d7c96cdd	NotreDame	Qué triste lo de #NotreDame. Ah no, es el TEMPLO DE BEL. Monumento histórico en #Siria destruido por fuerzas de ocupación. Nadie dijo nada https://t.co/TazbfxESCR	NO	sadness
f1686bc2-4fd7-4485-b0ef-726ab7132295	GameOfThrones	Mira me muero con ella ha sido lo puto mejor de todo el capítulo joder si esque putisima ama dios dios dios #JuegodeTronos	OFF	surprise
1a805a89-e207-4b92-8640-cf1b77b411ed	GameOfThrones	Me cago en mi puta vidaaaaaaaaaa. #JuegodeTronos	OFF	anger
6f7b9d00-471f-4b13-b1ea-0097408d56f5	GameOfThrones	No hacer spoiler es lo que nos diferencia de los hijos de puta. #juegodetronos #GameOfThrones #GOT8x03	OFF	anger
fbad5d1a-eb19-4779-b8dd-44bbb7e654a2	WorldBookDay	Hoy #DiaDelLibro, saqué a pasear uno de mis favoritos! Mi hermosa tercera edición de 1986 😊 https://t.co/up2KIF4yy3	NO	joy
820a4f6c-b214-478e-8289-c74d44daa3b2	NotreDame	Que mal plan lo de #NotreDame Pero hay mexicanos que ni conocen la catedral del zócalo por dentro pero ahí andan duro y dale. https://t.co/n3VwnQpnkG	NO	others
ed8af730-bb24-4b64-84a4-47ff2681c061	SpainElection	Así son ellos y esto es lo que quieren. Nostálgicos de la guerra y de la dictadura. Con ínfulas de héroe machote 🤦🏼‍♀️. Recuérdalo al votar hoy #ElecccionesGenerales28A https://t.co/BLOmZ62aU0	NO	others
07b97df0-f99a-40c1-b563-f627dba5653b	Venezuela	 USER USER Nadie sabe lo que lamento que no se haya venido ud a USER , para una #OrgullosaVenezolanaNaranja ha sido una trizteza inmensa. No tendré vida suficiente para agradecerle a Ud su apoyo a mi #Venezuela de mi alma! Gracias gracias gracias Beatriz.	NO	sadness
b2b6d657-3f34-4f58-aef1-fb6495421edd	GameOfThrones	Estoy convencido que lo que acabo de ver es una OBRA DE ARTE. Arya te amo ❤ #JuegodeTronos	NO	joy
c73a4c45-619c-4524-bd47-ee23ae8f7894	GretaThunberg	El activismo sueco no es cosa de ahora con #GretaThunberg Los dulces que escolares de un colegio rural cercano a Estocolmo hornearon y vendieron en 1988 sirvieron para crear la reserva privada más grande y más protegida del país centroamericano https://t.co/3Kb1I4x8x8	NO	joy
769b873b-8de1-49f3-a277-f63ba87a9361	ChampionsLeague	Ya está! Se ha enfadado USER por no incluirlo en las opciones del #MVP, todo para el 👀⚽ #ChampionsLeague	NO	others
ad78c650-e5d1-407b-b219-9b259d2403f3	NotreDame	Odio odio odio que hagan memes de lo que está sucediendo en #NotreDame no es un juego, neta. Tengan tantito respeto. Sean tantito conscientes.	NO	anger
3fc7e881-dbcd-4cc3-9661-d7650a6e9ebb	SpainElection	Mi madre dice que van a gobernar los picapiedras. Pedro y Pablo 🤣🤣 Además de progre graciosa la hija puta 😅 #ElecccionesGenerales28A	OFF	anger
56897d4d-a3e2-441a-ba1b-dda7ddc9c008	NotreDame	800 años de historia son consumidos por las llamas en #NotreDame y así se pierde un ícono de la arquitectura y del patrimonio cultural del mundo.	NO	others
69483252-3b01-43b3-b67c-a0d7f5f8c750	SpainElection	Estate tranquilo, Santi. Podrás seguir viviendo del cuento unos años más. #ElecccionesGenerales28A	NO	anger
9056ed8b-02de-469a-b12d-47ef4f0af11b	WorldBookDay	¡Leer nos hace libres, Sensorium se une al festejo del #DíaDelLibro! y tú, ¿qué libro estás leyendo? #MiLibroFavorito #DiaInternacionalDelLibro https://t.co/CgLQNffXRq	NO	joy
177b3b28-9a6a-4857-8d5b-e3ebee6aa54d	SpainElection	Cuándo he ido a votar han tenido que coger una regla porque de lo llenas que estaban las urnas los sobres no acababan de entrar. No sabéis lo feliz que me hace saber que hay gran movimiento. #28A⁠ ⁠ #Elecciones2019 #ElecccionesGenerales28A	NO	joy
c9d6dd6f-3586-44ce-8996-0018cecdb524	GameOfThrones	Porque no envió a su ejercito a destrozar todo y en el proceso el cebo muera, No, tiene que ir el mismo en persona exponiéndose a lo que cualquiera con dos neuronas sabría es una trampa. #juegodetronos	NO	anger
4d072630-8040-46fc-93d3-0c0d5881220c	ChampionsLeague	#Messi sos todo lo que está bien...♥️♥️♥️ #Barcelona #ChampionsLeague	NO	joy
a0609f1e-c491-40a2-b841-2be0be9f096a	GretaThunberg	"Contra el #CambioClimático gran iniciativa la de #GretaThunberg ""Quiero que actúen como si su casa estuviera incendiándose. Porque así es"" 👩‍🚒🔥🌍 https://t.co/VARJOs4Ypc"	NO	others
